OGLE-BLG-RRLYR-00182  17.160 18.971  0.54430038 0.00000625  5000.20818  0.644  0.454 4.201  0.408 2.198
OGLE-BLG-RRLYR-00183  16.054 17.351  0.51214976 0.00000059  5000.41919  0.708  0.515 4.222  0.378 2.399
OGLE-BLG-RRLYR-00184  15.707    -    0.53330350 0.00000276  5000.24314  0.777  0.525 4.137  0.400 2.288
OGLE-BLG-RRLYR-00187  17.044 18.724  0.55449489 0.00000193  5000.01873  0.297  0.403 4.832  0.192 3.816
OGLE-BLG-RRLYR-00188  16.276 17.500  0.61306508 0.00000347  5000.31111  0.235  0.352 4.727  0.181 3.512
OGLE-BLG-RRLYR-00189  16.042 17.466  0.71743799 0.00000134  5000.55145  0.659  0.492 4.592  0.325 2.949
OGLE-BLG-RRLYR-00190  16.240 17.692  0.55566176 0.00000166  5000.28868  0.657  0.555 4.259  0.366 2.580
OGLE-BLG-RRLYR-00192  16.906    -    0.56559207 0.00000464  5000.12773  0.159  0.209 4.872  0.000   -  
OGLE-BLG-RRLYR-00193  16.602    -    0.54787155 0.00000358  5000.52364  0.333  0.417 4.593  0.095 3.265
OGLE-BLG-RRLYR-00194  15.456 16.684  0.66271488 0.00000447  5000.53551  0.278  0.392 4.563  0.240 3.404
OGLE-BLG-RRLYR-00195  15.304 16.574  0.80339839 0.00000492  5000.42295  0.319  0.384 5.044  0.166 4.040
OGLE-BLG-RRLYR-00196  17.078 18.621  0.63922876 0.00000672  5000.38156  0.196  0.338 4.989  0.107 3.735
OGLE-BLG-RRLYR-00197  16.022 17.475  0.58713655 0.00000462  5000.28762  0.456  0.474 4.507  0.254 2.869
OGLE-BLG-RRLYR-00199  15.526    -    0.78047522 0.00000698  5000.04610  0.518  0.388 4.940  0.163 3.039
OGLE-BLG-RRLYR-00201  15.544 16.729  0.68226538 0.00000110  5000.54796  0.601  0.448 4.779  0.203 3.081
OGLE-BLG-RRLYR-00204  15.063 16.462  0.81117838 0.00000239  5000.03310  0.391  0.420 4.912  0.203 3.795
OGLE-BLG-RRLYR-00205  16.075 17.480  0.46266259 0.00000411  5000.12070  0.612  0.550 4.291  0.311 2.509
OGLE-BLG-RRLYR-00206  16.421 17.904  0.54921001 0.00000091  5000.09327  0.630  0.456 4.235  0.364 2.426
OGLE-BLG-RRLYR-00207  15.771 16.954  0.51423946 0.00000098  5000.28005  0.720  0.535 4.260  0.385 2.555
OGLE-BLG-RRLYR-00208  15.632 16.782  0.46425342 0.00000042  5000.08108  0.811  0.501 4.150  0.385 2.197
OGLE-BLG-RRLYR-00210  16.183 17.466  0.57061603 0.00000411  5000.54378  0.402  0.428 4.704  0.191 3.150
OGLE-BLG-RRLYR-00211  15.969 16.974  0.50891710 0.00000301  5000.45207  0.630  0.441 4.355  0.305 2.514
OGLE-BLG-RRLYR-00212  15.824 16.977  0.47363595 0.00000108  5000.21604  0.768  0.478 4.180  0.314 2.363
OGLE-BLG-RRLYR-00213  16.658 18.012  0.44508870 0.00000083  5000.44005  0.710  0.606 4.340  0.366 2.657
OGLE-BLG-RRLYR-00215  17.516 18.761  0.50126052 0.00000096  5000.22551  0.753  0.507 4.218  0.394 2.378
OGLE-BLG-RRLYR-00216  16.156 17.420  0.46207025 0.00000405  5000.32728  0.829  0.502 4.172  0.270 2.327
OGLE-BLG-RRLYR-00217  17.225 18.460  0.52853475 0.00000282  5000.12480  0.667  0.510 4.762  0.366 2.966
OGLE-BLG-RRLYR-00218  16.503 18.039  0.58458546 0.00000191  5000.55150  0.495  0.534 4.574  0.323 3.115
OGLE-BLG-RRLYR-00219  15.764 17.353  0.48645472 0.00000040  5000.01956  0.749  0.509 4.183  0.382 2.359
OGLE-BLG-RRLYR-00220  16.455 18.035  0.57242115 0.00000133  5000.21401  0.673  0.536 4.422  0.363 2.755
OGLE-BLG-RRLYR-00221  16.094 17.566  0.45734249 0.00000030  5000.06352  0.819  0.566 4.243  0.351 2.431
OGLE-BLG-RRLYR-00222  16.142 17.568  0.52110657 0.00000090  5000.43350  0.636  0.516 4.255  0.391 2.515
OGLE-BLG-RRLYR-00223  16.585 18.056  0.57510448 0.00000168  5000.01014  0.450  0.491 4.582  0.315 3.067
OGLE-BLG-RRLYR-00224  16.316 17.831  0.60211545 0.00000177  5000.56056  0.327  0.430 4.727  0.229 3.467
OGLE-BLG-RRLYR-00225  14.863 15.968  0.81220787 0.00000267  5000.48869  0.370  0.261 4.411  0.095 3.095
OGLE-BLG-RRLYR-00226  16.420    -    0.44091157 0.00000732  5000.08926  0.660  0.361 4.307  0.194 2.395
OGLE-BLG-RRLYR-00227  16.224 17.552  0.49042267 0.00000500  5000.13837  0.733  0.429 4.212  0.231 1.677
OGLE-BLG-RRLYR-00228  15.433 16.667  0.55096931 0.00000097  5000.09864  0.597  0.550 4.415  0.349 2.790
OGLE-BLG-RRLYR-00230  15.886 17.082  0.43925666 0.00000457  5000.30730  0.711  0.358 4.308  0.142 1.895
