OGLE-BLG-RRLYR-00385  17.529 19.303  0.22436082 0.00000096  5000.11888  0.217  0.142 4.243  0.086 3.766
OGLE-BLG-RRLYR-00386  15.776 17.171  0.32884652 0.00000080  5000.09761  0.268  0.100 5.063  0.077 3.779
OGLE-BLG-RRLYR-00387  16.372 17.800  0.30098572 0.00000070  5000.25803  0.282  0.120 4.877  0.085 3.871
OGLE-BLG-RRLYR-00389  16.717 18.220  0.34842937 0.00000195  5000.28392  0.277  0.100 5.034  0.051 3.883
OGLE-BLG-RRLYR-00394  16.283 17.346  0.25864994 0.00000128  5000.14964  0.335  0.149 4.951  0.058 2.077
OGLE-BLG-RRLYR-00396  16.452 18.222  0.31294435 0.00000172  5000.00532  0.144  0.076 4.374  0.000   -  
OGLE-BLG-RRLYR-00401  16.731 18.676  0.36838338 0.00000187  5000.01741  0.300  0.045 5.920  0.074 5.147
OGLE-BLG-RRLYR-00402  16.102 17.609  0.32501484 0.00000127  5000.26610  0.236  0.111 4.934  0.063 4.158
OGLE-BLG-RRLYR-00403  15.589 17.020  0.26786414 0.00000057  5000.08494  0.241  0.110 4.973  0.055 3.667
OGLE-BLG-RRLYR-00407  16.006 17.147  0.31192447 0.00000080  5000.22708  0.234  0.104 4.949  0.058 3.634
OGLE-BLG-RRLYR-00408  16.777 18.371  0.24889635 0.00000116  5000.14037  0.187  0.126 4.804  0.000   -  
OGLE-BLG-RRLYR-00411  16.704 18.188  0.33256531 0.00000118  5000.14308  0.282  0.128 5.195  0.075 3.200
OGLE-BLG-RRLYR-00416  16.525 18.340  0.31992525 0.00000120  5000.00103  0.175  0.145 5.545  0.000   -  
OGLE-BLG-RRLYR-00419  16.799 18.503  0.28211452 0.00000145  5000.27103  0.272  0.188 4.833  0.076 3.541
OGLE-BLG-RRLYR-00420  16.696 18.162  0.28121128 0.00000084  5000.24460  0.271  0.166 4.771  0.071 2.843
OGLE-BLG-RRLYR-00426  16.581 18.042  0.26661373 0.00000059  5000.06582  0.310  0.188 4.907  0.065 2.753
OGLE-BLG-RRLYR-00434  16.686 18.472  0.32261717 0.00000224  5000.27865  0.262  0.089 4.584  0.000   -  
OGLE-BLG-RRLYR-00435  16.485 18.137  0.41186553 0.00000168  5000.40876  0.274  0.093 5.460  0.092 4.752
OGLE-BLG-RRLYR-00436  16.581 18.238  0.38817048 0.00000170  5000.12059  0.293  0.027 4.756  0.092 4.660
OGLE-BLG-RRLYR-00437  15.680 17.013  0.32696627 0.00000102  5000.12610  0.162  0.091 4.780  0.063 3.772
OGLE-BLG-RRLYR-00441  16.521 18.166  0.32714529 0.00000108  5000.29829  0.267  0.097 5.052  0.041 4.494
OGLE-BLG-RRLYR-00442  16.261 17.648  0.28391716 0.00000050  5000.20895  0.285  0.171 4.840  0.087 3.324
OGLE-BLG-RRLYR-00450  16.591 18.156  0.27156178 0.00000080  5000.24289  0.279  0.185 4.882  0.105 2.959
OGLE-BLG-RRLYR-00457  17.016 18.827  0.27641183 0.00000086  5000.22193  0.292  0.172 4.643  0.082 3.220
OGLE-BLG-RRLYR-00459  16.451 18.021  0.32778047 0.00000134  5000.00246  0.242  0.091 5.115  0.070 4.259
OGLE-BLG-RRLYR-00462  16.514 18.053  0.28244321 0.00000092  5000.06661  0.324  0.198 4.796  0.123 3.182
OGLE-BLG-RRLYR-00465  15.807 17.121  0.38860870 0.00000204  5000.35043  0.252  0.044 5.400  0.039 4.496
OGLE-BLG-RRLYR-00469  16.800 18.533  0.26926915 0.00000082  5000.20239  0.245  0.114 4.987  0.102 3.776
OGLE-BLG-RRLYR-00470  15.608 16.931  0.41044275 0.00000291  5000.02075  0.281  0.093 0.748  0.112 5.862
