OGLE-SMC-RRLYR-0417  19.110 19.620  0.3947147 0.0000005   627.49514  0.280  0.235 5.103  0.000   -    0.5294799 0.0000016   627.56684  0.165  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0436  18.983 19.501  0.4381258 0.0000008  2090.86622  0.247  0.220 5.177  0.064 4.360  0.5873050 0.0000033  2090.68882  0.108  0.217 4.149  0.000   -  
OGLE-SMC-RRLYR-0439  19.238 19.769  0.3642072 0.0000005   625.80429  0.243  0.217 4.852  0.106 3.455  0.4893409 0.0000018   625.76333  0.122  0.186 3.812  0.000   -  
OGLE-SMC-RRLYR-0443  19.094 19.579  0.3884602 0.0000006  2090.86476  0.272  0.200 4.862  0.091 3.346  0.5204099 0.0000037  2090.56346  0.088  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0449  19.177 19.637  0.3686598 0.0000004   625.76135  0.254  0.162 5.131  0.073 3.711  0.4948463 0.0000020   625.54150  0.093  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0460  19.177 19.679  0.3864535 0.0000012  2090.82680  0.268  0.200 5.086  0.000   -    0.5182972 0.0000035  2090.41196  0.156  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0461  19.243 19.769  0.3800421 0.0000007   625.84559  0.257  0.207 5.102  0.000   -    0.5095494 0.0000024   625.63511  0.126  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0482  19.167 19.644  0.3585587 0.0000010  2090.85299  0.272  0.120 4.747  0.111 3.612  0.4816372 0.0000036  2090.72814  0.143  0.227 4.437  0.000   -  
OGLE-SMC-RRLYR-0486  18.957 19.502  0.4108967 0.0000005   625.62741  0.228  0.204 5.064  0.144 2.908  0.5504627 0.0000022   625.47923  0.107  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0491  19.098 19.624  0.4191434 0.0000011  2090.50873  0.259  0.224 5.070  0.000   -    0.5610911 0.0000080  2090.74127  0.068  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0503  19.165 19.671  0.3637699 0.0000010  2090.90205  0.248  0.000   -    0.000   -    0.4880811 0.0000089  2090.81657  0.024  2.139   -   56237868.208   -  
OGLE-SMC-RRLYR-0504  19.195 19.687  0.3865708 0.0000010  2090.88831  0.255  0.196 5.225  0.000   -    0.5186803 0.0000028  2090.76533  0.174  0.176 4.554  0.000   -  
OGLE-SMC-RRLYR-0507  19.221 19.754  0.3972344 0.0000006   625.85889  0.270  0.214 5.142  0.000   -    0.5324463 0.0000019   625.78561  0.194  0.223 4.104  0.000   -  
OGLE-SMC-RRLYR-0512  18.961 19.449  0.3880234 0.0000008  2090.77589  0.251  0.244 5.333  0.118 3.776  0.5203237 0.0000024  2090.69197  0.148  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0548  19.337 19.840  0.3677398 0.0000005   626.63364  0.273  0.221 5.223  0.000   -    0.4938657 0.0000013   626.48136  0.184  0.155 3.745  0.000   -  
OGLE-SMC-RRLYR-0553  19.173 19.609  0.3803885 0.0000009  2090.61683  0.258  0.145 4.912  0.088 3.419  0.5109202 0.0000032  2090.49289  0.137  0.179 4.794  0.000   -  
OGLE-SMC-RRLYR-0571  19.402 19.936  0.3674166 0.0000006   625.68350  0.286  0.236 4.817  0.000   -    0.4931596 0.0000016   625.62185  0.175  0.000   -    0.172 3.682
OGLE-SMC-RRLYR-0585  19.113 19.627  0.3753436 0.0000005   625.71464  0.229  0.157 4.871  0.000   -    0.5033186 0.0000022   625.51797  0.084  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0590  19.082 19.579  0.3877757 0.0000005   625.83425  0.231  0.144 5.114  0.000   -    0.5207721 0.0000021   625.66656  0.116  0.235 4.248  0.000   -  
OGLE-SMC-RRLYR-0597  19.296 19.764  0.3719472 0.0000011  2090.81860  0.246  0.213 5.414  0.000   -    0.4995624 0.0000027  2090.51712  0.173  0.333 3.473  0.000   -  
OGLE-SMC-RRLYR-0602  19.371 19.875  0.3794965 0.0000006   625.71666  0.258  0.195 4.984  0.126 2.586  0.5090591 0.0000021   625.42704  0.162  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0622  19.438 19.969  0.3701234 0.0000010  2090.61454  0.257  0.261 5.369  0.000   -    0.4974327 0.0000017  2090.56193  0.272  0.360 4.385  0.000   -  
OGLE-SMC-RRLYR-0628  19.048 19.520  0.3985195 0.0000008  2090.70097  0.263  0.209 5.119  0.000   -    0.5339903 0.0000037  2090.70873  0.111  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0634  19.438 19.955  0.3642186 0.0000010  2090.90930  0.247  0.227 5.225  0.000   -    0.4891204 0.0000023  2090.74698  0.197  0.249 3.818  0.000   -  
OGLE-SMC-RRLYR-0635  19.351 19.797  0.3789236 0.0000006   625.66681  0.221  0.193 4.666  0.171 3.404  0.5088439 0.0000014   625.54694  0.226  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0641  19.189 19.724  0.3947300 0.0000010  2090.92014  0.265  0.214 5.097  0.000   -    0.5287651 0.0000035  2090.61219  0.110  0.354 3.512  0.000   -  
OGLE-SMC-RRLYR-0645  18.951 19.464  0.4210068 0.0000010  2090.89368  0.226  0.272 5.045  0.120 3.116  0.5638896 0.0000040  2090.84460  0.108  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0646  19.030 19.495  0.3792920 0.0000004   625.84919  0.265  0.218 5.047  0.000   -    0.5089137 0.0000016   625.57621  0.145  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0648  19.337 19.850  0.3692601 0.0000011  2130.76373  0.256  0.189 4.697  0.000   -    0.4961638 0.0000019  2130.47771  0.249  0.315 3.687  0.000   -  
OGLE-SMC-RRLYR-0653  19.274 19.791  0.3641028 0.0000004   626.78515  0.255  0.144 5.164  0.000   -    0.4887138 0.0000017   626.79605  0.111  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0655  19.047 19.561  0.3965141 0.0000009  2090.59597  0.280  0.317 5.057  0.000   -    0.5320375 0.0000022  2090.50362  0.170  0.143 4.231  0.175 3.115
OGLE-SMC-RRLYR-0657  18.950 19.477  0.4247835 0.0000006   625.73713  0.261  0.186 5.294  0.000   -    0.5696614 0.0000032   625.64063  0.084  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0659  19.066 19.547  0.3702808 0.0000004   631.83022  0.241  0.203 5.229  0.000   -    0.4968215 0.0000012   631.76105  0.157  0.236 3.848  0.000   -  
OGLE-SMC-RRLYR-0664  18.970 19.485  0.3858944 0.0000011  2090.65238  0.270  0.208 5.130  0.000   -    0.5173936 0.0000037  2090.69738  0.141  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0678  19.202 19.743  0.3790964 0.0000005   626.76496  0.258  0.168 5.282  0.000   -    0.5083726 0.0000022   626.84107  0.115  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0682  19.185 19.544  0.3548968 0.0000004   626.87342  0.255  0.146 5.444  0.000   -    0.4767517 0.0000019   626.80552  0.104  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0688  19.201 19.694  0.3902976 0.0000009  2090.76461  0.247  0.182 5.308  0.135 4.304  0.5234528 0.0000039  2090.74646  0.119  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0690  19.397 19.859  0.3593199 0.0000009  2090.84108  0.267  0.179 5.268  0.000   -    0.4825100 0.0000022  2090.79825  0.173  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0716  18.959 19.404  0.4232044 0.0000005   625.60014  0.244  0.247 5.144  0.106 3.229  0.5667905 0.0000025   625.44755  0.092  0.000   -    0.000   -  
