object_id,catalog_type,region,file,sha256,n_observations,baseline_days,has_errors,candidate_rank,catalog_period,catalog_secondary_period
OGLE-GD-RRLYR-00001,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00001.dat,23c4fa6d6c15bfef41dc5f15a1f7ef66625311afff4dcacbc22c2833c951990a,99,854.7081499999995,True,462,0.55556356,
OGLE-GD-RRLYR-00022,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00022.dat,faad70df20adbc7a6ff262e75bfbbc4171d02b81ea7161555c2fc59c89d7241b,173,2236.9014499999994,True,129,0.48028804,
OGLE-GD-RRLYR-00104,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00104.dat,7f35af1bdcef868ca31124b69882062c5eb30d5a5f6108fbfd8ad05a37026a06,155,1956.7581099999998,True,153,0.6052718,
OGLE-GD-RRLYR-00217,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00217.dat,7e9110556e48c7edad1e870e1be81032556e0b8e21213823764ac43368d74195,105,359.99360999999953,True,66,0.56650025,
OGLE-GD-RRLYR-00224,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00224.dat,5eb1d2b13f9b1071a472cf6f677aa84a4cac207a6542a3d5ab24e2f5533c8d7c,168,2309.68418,True,457,0.51702062,
OGLE-GD-RRLYR-00263,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00263.dat,f50b918b636e77e7d78ae49f514970c8baad5550657ea25b0970c3684553a4e5,115,213.5958499999997,True,235,0.68339252,
OGLE-GD-RRLYR-00267,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00267.dat,46273ec35427bb3b0aac1911381162ee684e3ac3929232b1760a16324a5e753c,160,1981.7043400000002,True,286,0.58236329,
OGLE-GD-RRLYR-00303,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00303.dat,70d687196aebc0afeaed3d325685be4db9dd92ceb4304fb82c04114f2fee7725,111,206.63424000000123,True,504,0.63744992,
OGLE-GD-RRLYR-00343,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00343.dat,a3dfc36ebe537d2d5ffe7e9d875ec68cb7dc8fc143644644586a46c76fc75841,111,211.6237000000001,True,428,0.54281239,
OGLE-GD-RRLYR-00358,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00358.dat,100b7b3d7bf860a45ea351e4b2e1c29d0cc4ecf5743e8da8918d3ba96e3a35b6,108,230.57692999999927,True,397,0.42779465,
OGLE-GD-RRLYR-00402,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00402.dat,a2e716b4ab45ab33c0beed329cf38cbd05edea0a6c6d308ac6e3bc962fb6c298,106,230.5768500000013,True,436,0.51158652,
OGLE-GD-RRLYR-00477,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00477.dat,e682398685fdcd407c61b8567732446254b33e02c31fdcb1ec6e41ae60c7f3d9,162,2309.61423,True,146,0.44186152,
OGLE-GD-RRLYR-00505,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00505.dat,4356f5af79fbb3bdec836a50eb6742f4e3caf3e5659a573960132cab762cfa6c,103,229.63592999999855,True,465,0.40444061,
OGLE-GD-RRLYR-00542,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00542.dat,e80e5a2fa947b634350c98f779f5a169c3382bfb47efce8dae68b53eb18cb323,176,2327.6151899999995,True,358,0.41684331,
OGLE-GD-RRLYR-00577,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00577.dat,b12fcb37dc0e8ad471fe19df458119e11023549855ae0ce60c5d6315cb5e25df,174,2327.6156900000005,True,361,0.48653125,
OGLE-GD-RRLYR-00582,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00582.dat,da42d0b2eff834d21136d29b09f87d0da48814490c2d50d14fff72ab88931052,144,853.6982499999995,True,248,0.28757338,
OGLE-GD-RRLYR-00607,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00607.dat,eb3e3ad4311fa1c32cdd6c83f02fe87d713984061c98f73d3a417828ae1b6a2f,176,2333.5988799999996,True,185,0.51153362,
OGLE-GD-RRLYR-00631,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00631.dat,e3ce9a8eed7ae110eb92056baf9bfb000e6869c8f622c81518d6f0b863dd6962,178,2339.5727099999995,True,43,0.42675328,
OGLE-GD-RRLYR-00636,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00636.dat,be825f5ccb1b3d32faa5699b8642507aead8dd12dad47b1bc1091efaef23dbb0,178,2339.57402,True,5,0.58610492,
OGLE-GD-RRLYR-00642,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00642.dat,4752fcdd7ab3d90517cd2da02f5682c30911c517e7e7579356632395b958406e,127,2339.5745399999996,True,409,0.5952284,
OGLE-GD-RRLYR-00657,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00657.dat,9e310987a0e3b826f99d3408e75c6b05a078689c19778ed22b807cbb3303af47,176,2339.5727100000004,True,423,0.54748549,
OGLE-GD-RRLYR-00664,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00664.dat,9a6bf5fe084ba9a29f9de9ea820eefeb1130500ca2b129b478b74b7a977976ef,145,853.69805,True,61,0.62240429,
OGLE-GD-RRLYR-00666,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00666.dat,caef552b03cd7adf810b9be076d065413b73b48734a0d0832b52d8d8bec68324,142,853.6978200000003,True,217,0.35597626,
OGLE-GD-RRLYR-00720,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00720.dat,d69b349163cf6ff2fd9076c0174fe9cd7f2e15e7071d8134147edb5a947bbb2b,146,853.6986899999993,True,500,0.67196183,
OGLE-GD-RRLYR-00725,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00725.dat,103c59674a73bfba71d9a622a01141964ddd8729714a0f927ece7ac452f2be61,160,2347.6622000000007,True,415,0.58432268,
OGLE-GD-RRLYR-00745,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00745.dat,b5142fd67310fd03cb20ba8593337b232fbcfe0b06708e09336e853965e6e423,173,2347.663560000001,True,149,0.2860488,
OGLE-GD-RRLYR-00747,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00747.dat,b96d1d3b1e1b88532ea6a17d23558a4009a95737d39d5fb0e5f540cb52d62e61,173,2347.66273,True,96,0.54428838,
OGLE-GD-RRLYR-00764,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00764.dat,6961d367eccee85d8125571e23168ed6fcb7e3c459c37cf84b405483bd181e56,124,852.7297000000008,True,484,0.61998585,
OGLE-GD-RRLYR-00773,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00773.dat,51ec0b045cf55d2d8cfba4dbb0fd376765bad790fee3b29c6cd3c59fd1d40038,164,2347.6617400000005,True,501,0.52604264,
OGLE-GD-RRLYR-00778,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00778.dat,1a057649dab20e096590a5cde2334de77396f33b88a49de452690c88c5e4e0d5,175,2347.66252,True,287,0.64046254,
OGLE-GD-RRLYR-00800,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00800.dat,8b33d0d055a0758d63714b7f344945f60195613cc6b5fe3fd1046200811099d0,120,862.6057900000005,True,364,0.50396138,
OGLE-GD-RRLYR-00827,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00827.dat,e37cf2173a1667dc91ef8f42e2a63d3c17b23ea3a16b7f9ffbedbf5d8f16b8eb,124,862.6055700000006,True,337,0.51074323,
OGLE-GD-RRLYR-00846,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00846.dat,5b4c6cae582950397437ef594f66f332bba69228d42bd5892fcd6a919de09cbf,177,2346.6432999999997,True,242,0.35756901,
OGLE-GD-RRLYR-00847,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00847.dat,4c6bd96831b596f3a15900dc48efdbe4be77d864f942e1f9fd0b3fb9866867d9,80,860.6578,True,251,0.48859355,
OGLE-GD-RRLYR-00881,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00881.dat,bf30ef2c9c9b2494ad6d65f4419a958829a30e965446f88e86344730c5627050,122,862.6059200000009,True,367,0.60942768,
OGLE-GD-RRLYR-00907,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00907.dat,eb4d7b52ce20d316180650ed178a3058bb34ca6687c329b0786fabfd30e3b3f7,185,2346.6446699999997,True,145,0.5896714,
OGLE-GD-RRLYR-00910,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00910.dat,e41f8ced8d884e66f218687cf8b0731397292b03a94ac3c4dcfd971d40e8fa75,145,860.65794,True,378,0.60898802,
OGLE-GD-RRLYR-00946,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00946.dat,e55fffd7c838ffc6e17c81ee75012b3ca87fe03ac7588fe46fc24c9842386256,176,2346.6432699999996,True,371,0.4741466,
OGLE-GD-RRLYR-00990,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00990.dat,4589cc2ea60f1efa42d374fe6a93d4c6455b84dd81a1e97aca9bea548f2a01f8,144,860.6579500000007,True,238,0.33325939,
OGLE-GD-RRLYR-00991,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00991.dat,52578946ce01d60ae085b2ce45a433cc4746ce4cfa276809cc25b31eefa6e807,143,860.6579500000007,True,441,0.45772473,
OGLE-GD-RRLYR-00992,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00992.dat,183be71ddbf5b2c1b7c4f0cf67342de76e3134baccb5d12d2ce6dbf02e5007c7,144,860.6581400000005,True,37,0.64784784,
OGLE-GD-RRLYR-00998,RRd,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-00998.dat,1a6e5d0824e93b5217ea471aaa0774ab003197f1e7e52b00c335d3f8a781a33a,123,862.6064700000006,True,379,0.44552148,0.59775403
OGLE-GD-RRLYR-01000,RRd,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01000.dat,7682cc47a16aa4a6a05bc2bfd9eac2d74a6c30f5e362aa4ac5c3e4b31aec4fcb,123,862.6068400000004,True,233,0.3818846,0.51227179
OGLE-GD-RRLYR-01014,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01014.dat,da126bb8548cadec83164059336055e84a6dad5ad1e6fa413aaea40662e9ad43,144,860.6582600000002,True,125,0.57020995,
OGLE-GD-RRLYR-01096,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01096.dat,663d3cae8c6940d9781789f2157cae8fc65b35730dd03057baab8fd898c6cca1,123,862.6073199999992,True,87,0.46146508,
OGLE-GD-RRLYR-01101,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01101.dat,0bb197a4d3074de1a923b46f14767f6a350da2fc18982fe0c12527bfbd9885b2,123,862.6075200000005,True,80,0.26444477,
OGLE-GD-RRLYR-01155,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01155.dat,c2e45e05ddf5362691976f9a01c3c4d91d5ef32b6b14c1dff8cbf6f22e0609b3,115,2341.5908900000004,True,305,0.60005517,
OGLE-GD-RRLYR-01165,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01165.dat,e264ef36138e0d7ab8929f4ee83edf19db16eb50fe813d0dcbfc7e29f48ac298,120,862.6076999999996,True,134,0.32336546,
OGLE-GD-RRLYR-01168,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01168.dat,5583deb2b45d61f580a425327728d836085fa897f89663d46ed79356afe6bb03,179,2341.59116,True,168,0.5160705,
OGLE-GD-RRLYR-01184,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01184.dat,e341f39502c3ec44aa05a050ac4a9ed498bc40a5f212f178b1a2e862c5e8ea2d,145,865.7140400000008,True,201,0.55472041,
OGLE-GD-RRLYR-01296,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01296.dat,a95a361db7de7670120c0619ef9e7baad8257be022b2e704b46feaea8bdacbd4,177,2295.74345,True,49,0.55455694,
OGLE-GD-RRLYR-01306,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01306.dat,2cc84f9e10aa9792701e927a0dd3c8b33dcac194f757a1f93eb39bac9ecb8f3c,120,861.6876199999997,True,318,0.51471093,
OGLE-GD-RRLYR-01326,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01326.dat,9d5fc284243b28e7eb2c496303d595a13623851bcfaa7cef9289993db4dd7bc5,176,2295.74373,True,219,0.52573467,
OGLE-GD-RRLYR-01327,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01327.dat,dfdd148bc195a54fabd1577da9cc72bd8e9e226a35437fe08aca82604174931b,175,2295.74377,True,310,0.58683515,
OGLE-GD-RRLYR-01364,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01364.dat,1579b24bab5203a0a941a522238c9a3986f1e489b37f05f4857781b0b626b0a3,121,862.6655299999993,True,269,0.73208993,
OGLE-GD-RRLYR-01374,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01374.dat,9496cd4c07fdf9388dc61796dfaf891217efe2c5f5fcfcd569d8e1b480c52d42,175,2295.74377,True,327,0.68030813,
OGLE-GD-RRLYR-01385,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01385.dat,6814a2eb679922ebd59ac6ab647ed50e252e20664af24562665341bd0040c402,148,865.7147500000001,True,213,0.2650679,
OGLE-GD-RRLYR-01431,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01431.dat,2416f03e091f647b8637bddf88902db6f5bc6c39cf8cdfcfac4bc9fba48d69a4,148,865.71508,True,107,0.63393893,
OGLE-GD-RRLYR-01439,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01439.dat,355c6cf6de4ff65431a00ebcc8770f8dc82b0b3d03e1327d994bd1dde52edb95,177,2314.7063800000005,True,375,0.58601522,
OGLE-GD-RRLYR-01444,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01444.dat,e3e874c11e69c79f9263dcda62dc28f667ad921628c6d930ce81914b30db3ded,148,865.7147500000001,True,323,0.51104926,
OGLE-GD-RRLYR-01480,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01480.dat,a05e5a6fbe4cd4e92355c7c7735c9cd62f55ecb08640836281ce42790f9194ec,59,865.7148700000007,True,116,0.41696723,
OGLE-GD-RRLYR-01496,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01496.dat,92be8fbc493daa195976a7d8cf8b69a265582ff1ff0378cd38231fb43635f0bd,156,2291.7530799999995,True,60,0.82256307,
OGLE-GD-RRLYR-01525,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01525.dat,87ee29b8ac3e84f226cdabaf8274baadd8d49651319ca0547d14f5f56751b359,121,862.66644,True,425,0.31985536,
OGLE-GD-RRLYR-01526,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01526.dat,3b0e23a0e2f59b7a944ddaadc64fc1e50144a26229a25487f54b5c239e607ccc,121,862.666119999999,True,159,0.26904991,
OGLE-GD-RRLYR-01571,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01571.dat,3b434ac8eafef0e30247e1541d139b5b6ff5b5c1efe710ddfdc92a90c93cdaeb,121,862.6666799999994,True,56,0.59075634,
OGLE-GD-RRLYR-01579,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01579.dat,761812a22589a7e11ea5e03f56ea69917bedc24195cd4bbcd79260c5646586b2,121,862.6666799999994,True,188,0.29069965,
OGLE-GD-RRLYR-01597,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01597.dat,c63f34883e544e8cb345f02984d7275f6f8bacfda56b021606e39abe71d64fd5,178,2322.7150299999994,True,243,0.21399173,
OGLE-GD-RRLYR-01686,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01686.dat,2349d95cb201f37cb17b237e41437aa549a79af1809d7e740e620e5c975ea108,76,2233.97815,True,488,0.415114,
OGLE-GD-RRLYR-01781,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01781.dat,bf097f7ebaf9896959358763dae8e1cce754441a952e804eeba64376336395b8,147,865.7251899999992,True,467,0.63154713,
OGLE-GD-RRLYR-01811,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01811.dat,cb9de325c048bef53b99983a519fb7d564eafbedeea46a1aeb925c0b24f0f087,143,863.8010899999999,True,41,0.62471356,
OGLE-GD-RRLYR-01823,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01823.dat,ff785ceb324cefeca058b03415dbff186f012ffee5aa219728556fc185478635,173,2236.9013400000003,True,315,0.50690163,
OGLE-GD-RRLYR-01832,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01832.dat,fcf6da250fa20335b45885c7758b179a8ff14f8b16e58d3a6b6d816917e66892,171,2236.9012900000007,True,411,0.24573672,
OGLE-GD-RRLYR-01839,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01839.dat,d3ebf6494eaf0e0fcd2c0640e225b036bdfec81578e1bd9a92054698412048ab,124,864.7625499999995,True,62,0.47466767,
OGLE-GD-RRLYR-01843,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01843.dat,2781d6f70f1babbebf55dc688c2705f7759fb4a4f1480da4bd558a7d8d49779c,145,865.7250300000005,True,321,0.3220749,
OGLE-GD-RRLYR-01852,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01852.dat,fff3d0bb405c65174c80f02be21afcf99b57ed8496014bf15ed655ba3e611649,174,2236.9012900000007,True,336,0.58028406,
OGLE-GD-RRLYR-01863,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01863.dat,5402287318cbdecfcd6d7470a91737c152c8119c2e1a73cd863f156609d10ecd,147,865.7250999999997,True,339,0.66113978,
OGLE-GD-RRLYR-01893,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01893.dat,fe69112638aaaa8960b5243357b5511fbce109496a04ba68828b20842e62121a,108,864.7625499999995,True,302,0.50568559,
OGLE-GD-RRLYR-01896,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01896.dat,82818ff2407b660164d929b308df76f754abd49e2ddcb85deea3f880d951290a,168,2236.9016599999995,True,424,0.58608179,
OGLE-GD-RRLYR-01907,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01907.dat,fe1a0dd731a530d6ecf2c188acd243538ac8fd11129bba59c23e77bbc5731c8f,124,864.7632399999993,True,90,0.58946075,
OGLE-GD-RRLYR-01934,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01934.dat,f72428013e39a81610d39a3ef8ffd894c45ab47109f1baeb7133c38dfb68f361,124,864.7633700000006,True,281,0.30888462,
OGLE-GD-RRLYR-01958,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01958.dat,ad10f7b2e38245b8c3693196969330466160095f3ad42502af15b1fe70a461b8,124,864.7632399999993,True,386,0.51986633,
OGLE-GD-RRLYR-01961,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01961.dat,5479dd488ecccabf529ed95ca5f5731cb1f996b1f1d362216584e1bf43961d42,124,864.7634599999992,True,283,0.30530896,
OGLE-GD-RRLYR-01969,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-01969.dat,d5d8b92cf96fed84c8c3b3b18f498e128e1f20ab54d82fdf0d28f1f2c5c717d0,124,864.7633399999995,True,136,0.55335169,
OGLE-GD-RRLYR-02072,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02072.dat,7796ab425ce9d96eb3dba8ae88f19b4a1d7c25fa741cabe118cb8e992546f07a,148,865.7255299999997,True,439,0.63659526,
OGLE-GD-RRLYR-02089,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02089.dat,116745970d75433ef6c9ade67df6660d358600b6bd2a4f2ffcf726e0460a981a,148,865.7254599999997,True,79,0.59881786,
OGLE-GD-RRLYR-02094,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02094.dat,39fa08b999d137b5627497dfc5f228b0ebb287b1cd8618be55548bcd1b6e7987,148,865.7256299999999,True,35,0.26365849,
OGLE-GD-RRLYR-02117,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02117.dat,11cda33f2c88c48f1286315de3ffbb901339f178f8df07dbe944dbcb6b001c89,147,865.7257399999999,True,40,0.28988895,
OGLE-GD-RRLYR-02118,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02118.dat,995c078473a3b4369ee5f62a37a754e07c011f7edb0bfa1e41970670e5d2a6b1,172,2234.9591500000006,True,195,0.51791741,
OGLE-GD-RRLYR-02153,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02153.dat,a1f86a6f917540448da031e9e43903904c940c4d90383b8b677f2bf6c6e821cf,124,864.7693800000006,True,15,0.60410725,
OGLE-GD-RRLYR-02168,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02168.dat,d1aeff11bbc8d2227b8325b12a908982c64e2551a3736b4d96ed19d874c06a22,174,2234.95877,True,156,0.49348754,
OGLE-GD-RRLYR-02203,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02203.dat,2463d4ae8870c78db4a23c0dc5d971a454678ad53e2f3a3c8836d56c1a4a7edd,148,865.7245599999987,True,422,0.30819193,
OGLE-GD-RRLYR-02222,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02222.dat,cf3973c5b5365c3db9d44a6a698c57e4264fa97a882db014a9c25296a0ce0da8,155,2234.95877,True,190,0.39366938,
OGLE-GD-RRLYR-02240,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02240.dat,9cc38cf4e446ab5cbd4474b926bf6b1f7d13f48edc42b2476db40885901569ca,48,738.0635600000005,True,207,0.4997203,
OGLE-GD-RRLYR-02293,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02293.dat,795d2d151070a863c379a2a29005195a5ca2e18fb7607c9a2b29caa187e59d71,123,864.7699200000006,True,357,0.61350114,
OGLE-GD-RRLYR-02298,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02298.dat,ba1e0361280bac2c13f085564f95832fc2e2b5fbc2f5416d118233b474f4170c,169,2234.958379999999,True,264,0.53842445,
OGLE-GD-RRLYR-02303,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02303.dat,29047c22f6cfbe2f73cf3a0477b78647ddb15b27b2e4d9803ccc82df00190cb6,168,2234.9586099999997,True,175,0.52417098,
OGLE-GD-RRLYR-02376,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02376.dat,21ededcc497d39270569e25974bb22da242d292f1596b5e0c560d25a886d6ad5,175,2350.6093999999994,True,193,0.35531425,
OGLE-GD-RRLYR-02409,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02409.dat,979479459e6321853afa82270c205dd9c205bb09d5e94b0b53fa8e808dc5adfe,174,2350.6091399999996,True,8,0.66752551,
OGLE-GD-RRLYR-02442,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02442.dat,f6215189060a6178b39469431144b91934c0ecac18ffd3c7e383630d49c28608,173,2350.6083199999994,True,282,0.53673353,
OGLE-GD-RRLYR-02545,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02545.dat,7c6181556e63a4aac384afffdee33b6256fd4bd86b45cc15c943b435244b42d6,125,922.7525499999992,True,7,0.57141712,
OGLE-GD-RRLYR-02547,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02547.dat,27d1ecd8e04af2629483dfa7484758b4e31f387a6a59d3eef604d96ea51ee986,171,2350.6073800000004,True,183,0.52732747,
OGLE-GD-RRLYR-02551,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02551.dat,924148d374f9b155fcf118c6fb33e48f896e8a7bf34c3f1cd1946e41a509a290,171,2350.6079200000004,True,373,0.49067819,
OGLE-GD-RRLYR-02578,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02578.dat,0dfd0569293c17f4f1110628c139516b186691a9e0b94a8ec05c04aaa48a326d,125,922.7525499999992,True,459,0.47098187,
OGLE-GD-RRLYR-02582,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02582.dat,bf0fed688b57a51e4e68c26bf25985d156672c4ccc83e961c51dc867424451b5,170,2350.6073800000004,True,99,0.35153312,
OGLE-GD-RRLYR-02586,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02586.dat,8866047691a2fa401fb153f86f7c1f5e538c73626199bb4f3db1a6975ac4e697,171,2350.6073800000004,True,194,0.47793121,
OGLE-GD-RRLYR-02610,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02610.dat,7cd1eab76cb4b1c707f914a00a0227571246b791be505193a4cf0edf702f967e,212,2370.60181,True,92,0.50127417,
OGLE-GD-RRLYR-02639,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02639.dat,6b8032d8bff00216451c6734ed807140233df92af13fda092580049131d7d35b,172,2350.607209999999,True,50,0.58870678,
OGLE-GD-RRLYR-02702,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02702.dat,7c807e538642b205f1c9e204ccee63ecbf63176639db158b840d8342089197d9,173,2350.6081000000004,True,495,0.3579192,
OGLE-GD-RRLYR-02708,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02708.dat,c68b4c1e900a76fe7f66b5072dbe32ba76b827648901b0fb7b76fba6c26f94e5,143,863.6676700000007,True,301,0.75329738,
OGLE-GD-RRLYR-02753,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02753.dat,f41fa176ec941e6c14f145c5d833e8b6322546d9707679bba7ea63d4f11061c6,58,855.7025499999991,True,169,0.49090607,
OGLE-GD-RRLYR-02768,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02768.dat,91d35ef102add35b3e042ec203d5c421d8e334d5a26b1b873fc334322af8de93,170,2270.851340000001,True,119,0.89932005,
OGLE-GD-RRLYR-02808,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02808.dat,f4db713b0fd398356b8fd3644b13d078bc72eb1b0a37ff7039050f57a79ad5f2,118,922.75299,True,393,0.75216826,
OGLE-GD-RRLYR-02814,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-02814.dat,46b5ddf3fb49f695410ee20a6e857d6c61007f633037d1fd82f6b0a3759f47df,141,863.6678999999995,True,222,0.34180792,
