object_id,fourier_rank,fourier_condition,undefined_features
OGLE-GD-RRLYR-11030,9,1.7995283106398292,0
OGLE-GD-RRLYR-11045,9,1.9078805976275865,0
OGLE-GD-RRLYR-11053,9,2.2132887066326266,0
OGLE-GD-RRLYR-11077,9,2.310673121025886,0
OGLE-GD-RRLYR-11095,9,2.6420403310356204,0
OGLE-GD-RRLYR-11111,9,1.8070664527829823,0
OGLE-GD-RRLYR-11112,9,1.671755198386464,0
OGLE-GD-RRLYR-11123,9,1.6660543685427092,0
OGLE-GD-RRLYR-11130,9,2.598400252464043,0
OGLE-GD-RRLYR-11131,9,2.306595872617708,0
OGLE-GD-RRLYR-11140,9,2.305018933119254,0
OGLE-GD-RRLYR-11144,9,2.3720524010787702,0
OGLE-GD-RRLYR-11161,9,1.9288646192369414,0
OGLE-GD-RRLYR-11173,9,2.146083335174357,0
OGLE-GD-RRLYR-11181,9,1.762575661209066,0
OGLE-GD-RRLYR-11187,9,2.2657739805366695,0
OGLE-GD-RRLYR-11198,9,2.460089082116364,0
OGLE-GD-RRLYR-11201,9,1.8668041107059357,0
OGLE-GD-RRLYR-11202,9,2.238157752763259,0
OGLE-GD-RRLYR-11207,9,1.9329047148439986,0
OGLE-GD-RRLYR-11219,9,1.8773573929482568,0
OGLE-GD-RRLYR-11235,9,1.8295828282777848,0
OGLE-GD-RRLYR-11243,9,1.9429307063677346,0
OGLE-GD-RRLYR-11249,9,1.8914579629005415,0
OGLE-GD-RRLYR-11256,9,2.0865703122941266,0
OGLE-GD-RRLYR-11274,9,2.446905757084182,0
OGLE-GD-RRLYR-11275,9,1.8330112126274702,0
OGLE-GD-RRLYR-11281,9,1.9051902461932395,0
OGLE-GD-RRLYR-11311,9,9.88872810513224,0
OGLE-GD-RRLYR-11317,9,2.3635156920783915,0
OGLE-GD-RRLYR-11357,9,1.8485249639439028,0
OGLE-GD-RRLYR-11373,9,2.8473075320422265,0
OGLE-GD-RRLYR-11390,9,2.5796495423319836,0
OGLE-GD-RRLYR-11393,9,2.2347273219217603,0
OGLE-GD-RRLYR-11396,9,1.9183021979481325,0
OGLE-GD-RRLYR-11409,9,2.1844131715145445,0
OGLE-GD-RRLYR-11410,9,2.003646303220095,0
OGLE-GD-RRLYR-11434,9,2.0814541971222247,0
OGLE-GD-RRLYR-11437,9,1.9122206984939332,0
OGLE-GD-RRLYR-11454,9,2.0056626096758654,0
OGLE-GD-RRLYR-11456,9,1.795391824150603,0
OGLE-GD-RRLYR-11465,9,1.815792407722585,0
OGLE-GD-RRLYR-11485,9,2.024029568464026,0
OGLE-GD-RRLYR-11494,9,1.6214037652554212,0
OGLE-GD-RRLYR-11500,9,1.9324347572543685,0
OGLE-GD-RRLYR-11504,9,1.9716287950187956,0
OGLE-GD-RRLYR-11525,9,1.8511857587252971,0
OGLE-GD-RRLYR-11534,9,1.9587637232775734,0
OGLE-GD-RRLYR-11552,9,2.071283714675017,0
OGLE-GD-RRLYR-11555,9,2.1113370075496474,0
OGLE-GD-RRLYR-11557,9,1.8022142875435003,0
OGLE-GD-RRLYR-11561,9,2.025944510557551,0
OGLE-GD-RRLYR-11570,9,2.1069055335577844,0
OGLE-GD-RRLYR-11575,9,1.7057847019521661,0
OGLE-GD-RRLYR-11578,9,1.8680415207090044,0
OGLE-GD-RRLYR-11589,9,1.934512015021161,0
OGLE-GD-RRLYR-11590,9,1.6714926938763,0
OGLE-GD-RRLYR-11592,9,1.967845394236837,0
OGLE-GD-RRLYR-11594,9,1.7192343275493474,0
OGLE-GD-RRLYR-11617,9,2.393173776030655,0
OGLE-GD-RRLYR-11627,9,2.047340039926347,0
OGLE-GD-RRLYR-11630,9,2.0172411008314977,0
OGLE-GD-RRLYR-11633,9,2.3401813876712376,0
OGLE-GD-RRLYR-11646,9,2.0205229326925602,0
