,eps,min_samples,purity,n_clusters,n_noise
605,22.877277277277276,5,0.8,1,0
606,22.977177177177175,2,0.8,1,0
607,22.977177177177175,3,0.8,1,0
608,22.977177177177175,4,0.8,1,0
609,22.977177177177175,5,0.8,1,0
610,23.077077077077075,2,0.8,1,0
611,23.077077077077075,3,0.8,1,0
612,23.077077077077075,4,0.8,1,0
613,23.077077077077075,5,0.8,1,0
614,23.176976976976974,2,0.8,1,0
615,23.176976976976974,3,0.8,1,0
616,23.176976976976974,4,0.8,1,0
617,23.176976976976974,5,0.8,1,0
618,23.276876876876873,2,0.8,1,0
619,23.276876876876873,3,0.8,1,0
620,23.276876876876873,4,0.8,1,0
621,23.276876876876873,5,0.8,1,0
622,23.376776776776776,2,0.8,1,0
623,23.376776776776776,3,0.8,1,0
624,23.376776776776776,4,0.8,1,0
625,23.376776776776776,5,0.8,1,0
626,23.476676676676675,2,0.8,1,0
627,23.476676676676675,3,0.8,1,0
628,23.476676676676675,4,0.8,1,0
629,23.476676676676675,5,0.8,1,0
630,23.576576576576574,2,0.8,1,0
631,23.576576576576574,3,0.8,1,0
632,23.576576576576574,4,0.8,1,0
633,23.576576576576574,5,0.8,1,0
634,23.676476476476473,2,0.8,1,0
635,23.676476476476473,3,0.8,1,0
636,23.676476476476473,4,0.8,1,0
637,23.676476476476473,5,0.8,1,0
638,23.776376376376373,2,0.8,1,0
639,23.776376376376373,3,0.8,1,0
640,23.776376376376373,4,0.8,1,0
641,23.776376376376373,5,0.8,1,0
642,23.876276276276272,2,0.8,1,0
643,23.876276276276272,3,0.8,1,0
644,23.876276276276272,4,0.8,1,0
645,23.876276276276272,5,0.8,1,0
646,23.976176176176175,2,0.8,1,0
647,23.976176176176175,3,0.8,1,0
648,23.976176176176175,4,0.8,1,0
649,23.976176176176175,5,0.8,1,0
650,24.076076076076074,2,0.8,1,0
651,24.076076076076074,3,0.8,1,0
652,24.076076076076074,4,0.8,1,0
653,24.076076076076074,5,0.8,1,0
654,24.175975975975973,2,0.8,1,0
655,24.175975975975973,3,0.8,1,0
656,24.175975975975973,4,0.8,1,0
657,24.175975975975973,5,0.8,1,0
658,24.275875875875872,2,0.8,1,0
659,24.275875875875872,3,0.8,1,0
660,24.275875875875872,4,0.8,1,0
661,24.275875875875872,5,0.8,1,0
662,24.37577577577577,2,0.8,1,0
663,24.37577577577577,3,0.8,1,0
664,24.37577577577577,4,0.8,1,0
665,24.37577577577577,5,0.8,1,0
666,24.475675675675674,2,0.8,1,0
667,24.475675675675674,3,0.8,1,0
668,24.475675675675674,4,0.8,1,0
669,24.475675675675674,5,0.8,1,0
670,24.575575575575574,2,0.8,1,0
671,24.575575575575574,3,0.8,1,0
672,24.575575575575574,4,0.8,1,0
673,24.575575575575574,5,0.8,1,0
674,24.675475475475473,2,0.8,1,0
675,24.675475475475473,3,0.8,1,0
676,24.675475475475473,4,0.8,1,0
677,24.675475475475473,5,0.8,1,0
678,24.775375375375372,2,0.8,1,0
679,24.775375375375372,3,0.8,1,0
680,24.775375375375372,4,0.8,1,0
681,24.775375375375372,5,0.8,1,0
682,24.87527527527527,2,0.8,1,0
683,24.87527527527527,3,0.8,1,0
684,24.87527527527527,4,0.8,1,0
685,24.87527527527527,5,0.8,1,0
686,24.97517517517517,2,0.8,1,0
687,24.97517517517517,3,0.8,1,0
688,24.97517517517517,4,0.8,1,0
689,24.97517517517517,5,0.8,1,0
690,25.075075075075073,2,0.8,1,0
691,25.075075075075073,3,0.8,1,0
692,25.075075075075073,4,0.8,1,0
693,25.075075075075073,5,0.8,1,0
694,25.174974974974972,2,0.8,1,0
695,25.174974974974972,3,0.8,1,0
